author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,geo,retweets,replies,likes,quote_count
376452739,Jstreet76,195,17101,"Just a dude trying to live life the best way he can, love God, my Family, sports, video games Xbox1 and PS4 and That Switch... And always expect the unexpected",Chicago,"@JezCorden Netflix included with my phone 4K
Amazon prime
CBS all access 
Disney+-Hulu-espn plus 
Hbo max
Peacock included with Xfinity 
Wwe network
Xbox game pass ultimate 
Playstation plus
Sirius Radio",2021-02-25 01:38:28+00:00,,0,0,2,0
980779350114095104,Nox_Lux88,54,8507,"Huge music fan, lover of weird and obscure art/music, NIN Nerd. I curse a lot. (??, ???) also purveyor of bad jokes.","Waterford, CT","Weird, peacock works fine on my xbox but vudu is just a black screen? I’d get it if all my apps stopped working but 🤷🏻‍♂️",2021-02-26 00:35:35+00:00,,0,1,0,0
47850541,_frees0l,781,23919,"no matter where life takes me, find me with a smile ☼ ♐︎ ☽♒︎ ↟♈︎","denver, co","@xghostpng i haven’t since i binged before they took it off netflix. although i do have peacock, i just need to download it on my xbox.",2021-03-02 17:32:39+00:00,,0,1,0,0
122226351,BradWardFight,4121,449046,| Bungie Name : #BradWardFight#9495 | .....: XBL / PSN = BradWardFight |,"Calgary, Alberta","#WWENetwork which is a weird contraption of Flash and HTML 5 works on #Xbox #Edge 

however Peacock taking over soon so only relevant to user outside USA.",2021-03-06 08:09:43+00:00,,1,0,1,0
1308826220356722689,JesusByProxy,299,21999,"co-host of No Preferred Nomenclature Podcast;Atheist, Navy Vet; IYAOYAS & single dad raising 2 kids; darthmavious on Twitch.","Santee, CA",So I download Peacock on the Xbox app place I’m assuming. I hope it’s a new interface. I honestly haven’t looked up much on it. https://t.co/vnrwmRorGR,2021-03-08 23:24:40+00:00,,0,0,0,0
127719405,TheMattBarnes,243,3428,I make movies and stuff. UPDATED 2/25/16: Prone to extreme fits of narcissism.,"Abington, PA",@HorrorMovieBBQ @peacockTV Sadly the only way I can access it is through my xbox. I already had peacock for soccerr but its not on enough devices,2021-03-08 21:05:02+00:00,,0,0,0,0
41126411,Msmart44,1131,2816,"Soccer @ChelseaFC, @SoundersFC, travel, film. work @google.","San Francisco, CA",@PeacockTVCare I'm wondering why they aren't live? As an xbox user the peacock app would be my main way of watching. Can you submit my feedback/problem as it's for sure affecting others,2021-03-08 18:21:41+00:00,,0,0,0,0
47209839,BMDinTDOT,4121,33193,"Day 1 Raptors Fan, Was at the SkyDome when Joe Carter hit the famous World Series winning home run, The Leafs have Auston Matthews now, Hulk Hogan is the GOAT",Toronto,@randyandsavage @ryansatin @peacockTV Yeah I'm using the exact same setup and also fear we're screwed. I gotta find a way to get my Xbox under American settings so I can download the Peacock App which is more tricky then it sounds. Or I need to learn how to use a VPN on the Internet Explorer app on Xbox if possible.,2021-03-10 03:29:26+00:00,,0,0,0,0
1247582226457427971,PeacockTVCare,4203,30956,“Tweet Tweet Tweet” goes the Peacock flock. We’re ready to help all of our @peacockTV members. The team is available 9am-1am ET every day.,,@TheGameLFA Hi There!  Thanks for reaching out!  We'd love to help and look into this further for you. Please send us a direct message with your email address as well as the Xbox device model you are accessing Peacock on or connect with a live agent here: (https://t.co/c88Vk0DAlL),2021-03-11 22:04:09+00:00,,0,0,0,0
154952124,TheHomieMiggs,1750,90607,Craft Beer Connoisseur. Sports Memorabilia Fanatic. Engineering. College Graduate. 🇲🇽. 🇺🇸. All tweets are my own.,"San Antonio, TX","Show me your rarest skin and charm!

PC:
Skin: Fire Beta Skin
Charm: Gold Legion Lenovo Premium Charm 1/200

Xbox: 
Skins: Peacock, OG PL Skins, Y1 Event Skins
Charms: Y1 Ranked Charms, Esports Charms, Special Event Charms https://t.co/5LgEVIfBU3 https://t.co/m8SkRlGc94",2021-03-11 15:57:43+00:00,,0,1,6,0
1239240981070991361,mthompsonart08,0,5,,,@Xbox Anyone else having zero luck streaming Disney+ or Peacock on Xbox??,2021-03-11 04:08:52+00:00,,0,0,0,0
48523561,shafqathuq,456,11177,🇺🇸🇧🇩 Founder @FestFriends_App || Sports ⚽️ Dogs 🐶 Music Festivals 🎡 Tech 🤓 Finance 💰,"Los Angeles, CA","@peacockTV Man City-Fulham was scheduled to be broadcasted on Peacock, but it's not showing up on the Xbox app. Why?",2021-03-13 20:40:44+00:00,,0,1,0,0
1245898468704452608,jinx3d_,110,12520,17. proud ghostface/trickster/jill/laurie main. midnight club for life. scream 3 fucking sucks.,in your mom,"@keepitrealgame1 @CMW_Gaming @nathanwinslow @NextGenPlayer Thats cause Peacock is a half free service that had to pay to have all the movies and tv shows on it. 90% of game pass is owned by Xbox,so they dont lose much when it comes to selling it for $1. Especially when you need to spend at least $300 on a console to even use GP",2021-03-14 15:43:23+00:00,,0,3,0,0
743861044322394112,ronwil96,49,4293,"You only live life once....eat cookies....
Snapchat: rw9678
IG: ronnail96","Chicago, IL","I literally would need to buy a new TV, Playstation 4/5 or one of the last two XBox systems, or get a roku device if I want to watch the Peacock Network (which is not a channel, it is a STREAMING service) and any WWE PPV or new content on the WWE Network. SMH",2021-03-17 21:29:35+00:00,,0,3,0,0
1232161832560930817,DDS618_,698,14477,"@FacebookGaming Partner | @GPN_gg Streamer | Grambling alum | | Married to @rhemarkable | #BLM

Business: dds618gaming@gmail
https://t.co/e9K656omWI","Dallas, Texas",Decided to get some help on why my Peacock TV wasn't working on my Xbox Series X. Here's how that's going ... https://t.co/ZfmjdBOSjj,2021-03-19 16:52:42+00:00,,0,0,1,0
48225522,hbkid718,855,110887,,"Howard Beach, NY","I just signed up for @peacockTV &amp;I have a work around with my issue that Peacock wasn't available on my TV downstairs. It is available on @Xbox, so all I have to do is unplug my X-BOX in my room and bring it downstairs and hook it up there. So, that's how I can watch @WWENetwork.",2021-03-19 16:44:38+00:00,,0,1,0,0
4913726319,TimFlaherty823,2067,42395,15 months sure was a struggle for me. #BeckyIsBack,"North Wales, PA","Uninstalling the WWE Network app on my Xbox was a tough experience.

Hello Peacock TV, I didn't want you but I am being forced to have you. So you better treat me nicely.",2021-03-19 12:31:58+00:00,,0,0,3,0
750230738801455104,True_Kryptonian,3996,9368,"he/him
Irish Pride, God-fearing Father, Leader, Writer, Gamer, YouTuber, Retired Army, Retired 75th Ranger, Mixed Martial Artist, Grandmaster","Boston, MA","Disney+, HBOMax, Netflix, Hulu, Peacock, Shudder, PlayStation Plus, Xbox Live, Spotify, Prime all decide to take their payments out at once....

Me: https://t.co/vHhABB0Tq0",2021-03-20 23:59:12+00:00,,0,1,1,0
154985688,DraconicVerses,1503,64778,"There are those who call me... Jim?
He/Him
💜Ace💜
Artist
Bard
DM of @DnDSrpriseParty
Cat-Dad
Mets Fan
♿Chronic Pain Sufferer♿
May actually BE a Dragon🐲","Long Island, NY","Looks like we'll be getting Peacock now.
WWE Network is ending &amp; moving everything EXCLUSIVELY to Peacock.
My brother watches everything on WWE, but at least I can watch Universal Classic Monster movies whenever I want, w/o popping in discs &amp; putting wear &amp; tear on my XBox.",2021-03-20 17:49:52+00:00,,0,1,4,0
617723185,rats__baby,1011,53886,I'm thor / she/they /mambo # 5th place in Skullgirls at Combo Breaker 2019/ bad content maker /Painwheel Master,"gamestop dumptser, seattle  ","@dapurplesharpie PW was the first character i learned on stick actually, made the swap from xbox pad and peacock to her like 2 months into vanilla",2021-03-20 00:25:04+00:00,,0,0,1,0
1258041776805470208,itsyaboiETA,17,666,hi I make music and stream occasionally | 19 he/him,,"the @WWENetwork merger with @peacockTV is stupid. a big feature Network had was being able to watch things like #WWEFastlane from the beginning even while it's live, not to mention the horrid app design of Peacock's Xbox One app making it near impossible to get anywhere.",2021-03-21 23:58:57+00:00,,0,1,1,0
19798167,JimothyRoques,42,4457,Co-Host of The Gloves Are Off sports podcast,,"@RajGiri_303 weirdly enough watching on my computer on peacock is about 2 mins behind but watching on peacock on my xbox seems to be live, it's for sure ahead of the computer stream",2021-03-21 23:26:58+00:00,,0,0,0,0
3308348165,TheEnduringIcon,13513,56703,"The vision never changes.

Owner of @BurialSquad

@EnduringIcon is my back-up acc

@Sweetcheeks_Yvi is my yard",Paradise,"Yep, I'm in a watch party on Xbox with a few people, one of which is using the Network, and his feed is noticeably ahead of ours on Peacock https://t.co/eMyFY8OdE8",2021-03-21 23:24:32+00:00,,0,1,4,0
3303998521,MissMANIA30,1481,52843,big fan of💄 @LaceyEvansWWE & @FrankyMonetWWE 💜(apart of @girlstreamers)(backup @missmania36),"Arkansas, USA",@MGoose37 oof 😣 first night on Peacock with issues already. what kind of device are you signed in on? im on xbox.,2021-03-21 23:18:35+00:00,,0,1,1,0
2941255887,collazo_nick,1592,6192,My name is nick I’m a true wwe fan I love to play video games I like to watch the wwe and I love my family my cousins my step sisters my friends,,I’m watching the (2021) wwe fastlane ppv on peacock on my Xbox one s,2021-03-21 23:02:25+00:00,,1,0,2,0
1149420313677094913,OldSchoolChap,77,3145,,,@_denisesalcedo My peacock was workin fine on Xbox. Then realized there’s no pause or rewind option and I guess it’s behind lol. So back to wwe network it is,2021-03-21 22:42:55+00:00,,0,1,1,0
1292329077236469760,TMShow2019,87,2861,"Host, creator of the Trademark Show since June 2019.","Pittsburgh, PA","Streaming Peacock on my Xbox and so far, so good. No real issues to note. Hopefully it keeps up. #WWEFastlane",2021-03-21 22:19:54+00:00,,0,0,0,0
316519249,randyfisher84,50,4481,"Ohio Boy! Follow all Ohio sports teams. AEW Mark! Love the outdoors, working out, and airsoft. US Army.",,#WWEFastlane is there a pause button using Xbox for Peacock or have I just not found it properly?,2021-03-21 22:07:48+00:00,,0,0,0,0
1354106345746812928,GenAmeliaHarper,96,9054,"Vivi Harper
Fictional Character",,Its also on the #WWENetwork. You can watch live on Peacock. Or on the WWE Network: Web | Apple TV | Roku | Amazon Fire | PlayStation | Xbox | iOS | Android. @moneymella,2021-03-21 21:40:44+00:00,,0,0,1,0
1199761594642812937,drewborghini,16,599,White Fang Clan 🐺,,"I got a P5, Xbox Series X, 2k &amp; Madden 21, Netflix Disney+ Hulu (NoAds) Hbo max, Peacock, fios on demand and a Air fryer 🤦 you really cant tell me nothing",2021-03-21 21:15:21+00:00,,0,0,0,0
125465481,MzAmyMonks,2329,152382,🎥TV and Movie Geek🎮@callofduty gamer🐾Animal Lover🐈‍⬛Cat Mom☕️@starbucks fanatic⚾️@yankees Fan👸🏻Music Queen 📸@BrucePaynePics🎮PS: ScarletWhiskey,Themyscira ,@jessithebuckeye You have a PlayStation or an XBox? You can download the Peacock app on there.,2021-03-21 20:15:21+00:00,{'place_id': '16e6e8871cb3aabf'},0,1,1,0
1602145206,Phantom_Maggot,203,8147,"Father. High school teacher. Lover of video games, reading, punk rock, SF Giants, Arsenal, Oakland Roots, GSW, 🇭🇷, 🇲🇽, and the Sharks. BLM. He/Him",,"@TrotterTheDave Since the pandemic I’ve been watching games at home. I peacock through my Xbox and have NBC. 

As the world starts to heal, I may if the Athletic Club in Oakland is opening for games. I used to watch matches there with a crew before the world fell apart.",2021-03-21 15:02:20+00:00,,0,1,1,0
1627131079,404TRAVIS,2002,56794,"24 | It's worth it, it's wrestling | Being BLACK🖤🤎 | IG:_travisfinley #BlackLivesMatter @campusprotein Sales rep | Pro Wrestling Trainee @WWA4ATL",ATL (HOE),"@Serg421 Wayment, peacock on Xbox?!",2021-03-21 07:34:43+00:00,,0,1,0,0
163699898,Serg421,1933,86232,Do what makes you happy. Wrestling. Spurs. Cowboys. Longhorns. Braves. Rangers. #BeAGoodPerson *Views are my own*,"Winter Garden, FL",@FromThe404 Amazon &amp; NBC need to come to an agreement already for Peacock cause I ain’t trying to have my Xbox on all day,2021-03-21 07:34:01+00:00,,0,1,0,0
130891370,WillyBeamen40,449,111585,I am more than wrestling tweets. I promise.,Some Hotel,Need the Peacock app to be on Samsung so I don’t have to use my Xbox to stream,2021-03-22 22:50:01+00:00,,0,0,0,0
36405662,ThisIsCSDX,801,82361,"Comedian, Content Creator, Leftist, advocate for Suicide Prevention, Feminist.

He/Him & if you think that hurts my argument, sucks to be you.","Tampa, FL","@peacockTV I have Peacock Premium, but with ads. My issue is it took forever on Xbox One to buffer, and wouldn't play on my browser on desktop.

I did get it working on mobile, though, so for now, no need for me to bother you guys about it. Thanks, anyway.",2021-03-22 18:23:48+00:00,,0,0,0,0
44534397,ThadeaTheWitch,763,45893,"(Witch. maid.  wrestling 💙. walks.
she/her or they. trans. )
a Witchy maid's work is never done🖤",somewhere out there ,"I wasn't a fan of Peacock , it was a lackluster 1st impression.  It felt clunky navigating the menus.  
Plus it wasn't available on Amazon fire stick.  Had to use old school xbox one. 
Rome wasn't built in a day .. here's hoping for improvements @bullyray5150 @davidlagreca1",2021-03-22 13:48:55+00:00,,0,0,2,0
63879623,phxeffect24,14,297,,,@WWENetwork I know that wwe network is moving to the peacock app but can you guys please keep the WWE Network app on Xbox? It’s much easier to navigate through #WWE #WWEFastlane,2021-03-22 05:52:27+00:00,,0,0,0,0
56478166,JELSMommy3,230,14076,"Mom of JELS, trying to be a Healthy Mom for the Kid. #Blogger #GeekyMom #RunningMom #NYCMom",Catch me if you can...,@sum1bettathanu2 My iPad  would play the Network and I was too lazy to get up for my xbox controller  so I used the Peacock Network,2021-03-22 01:53:11+00:00,,0,2,0,0
85096233,Swift_Smith,292,6476,Making things that I love to make and interacting with people I would love to hang with. No Rest For The Swift.,Doing what I want when I want.,"@WWE Playing the show off the Xbox, the Peacock app is showing this weird red tint in the picture. The quality of picture is terrible.",2021-03-22 01:10:19+00:00,,0,0,1,0
312405029,nhlfan12345,21,6891,,,@RajGiri_303 On the WWE network as peacock still is not on firestick and I didn't feel like firing up the xbox.,2021-03-22 00:45:34+00:00,,0,0,1,0
1233000692,The_Birdogg,67,670,"The Twitter of the one and only Mr. 269 Richard from the PWPop chat rooms, and host of my own show, Birdogg Live.","Marshall, MI",@WWE What about the fact that the #PeacockApp isn't available on my Fire TV and I have to use my XBox One to watch Peacock?,2021-03-22 00:23:08+00:00,,0,0,0,0
1334288309439385607,MailoBoy,4,269,,,"@XcloudTimdog Oh wait I think I found the rest of that “Please do not subscribe to Xbox GamePass, Netflix, Amazon Prime, Disney+, HBO Max, Paramount+, YouTube, Apple TV+, Hulu, Peacock, Discovery+, Showtime, Starz, Spotify, Pandora” wait what about PlayStation Now? idiots 🤦🏻‍♂️",2021-03-23 08:23:44+00:00,,0,0,0,0
332632394,NotDrDeath,1530,86740,A pal among pals. Just a guy. People frequently yell at me on this app.,Kentucky ,Cant wait til Peacock acquires Xbox https://t.co/8uWbR9PKgV,2021-03-23 07:40:30+00:00,,0,0,2,0
1262922681734901761,ImJustTheGuy779,4,187,I love the John Wick movies also really like the Marvel movies too:,,@KungTroll @IGN Peacock TV&gt; Xbox👀👀👀,2021-03-23 04:41:09+00:00,,0,0,0,0
997461152207720450,OneHitSword,17,3282,"Everything Toku, Anime and other Topic's",United States,"@BluDYT @SlayerOfDaves @Hunter4J @GameRant U mean like how Netflix, Hulu and Disney plus, HBO Max, peacock, Apple TV all pay fee to PlayStation and Xbox",2021-03-23 03:25:30+00:00,,0,1,0,0
20291171,InnocentSinful,1195,101704,"Hi there! Adriel. 37/Male Anime, Wrestling & Gaming. Xbox & PSN: InnocentSinful Nintendo Switch: SW-4757-3007-3216 IG: innocentsinful","Margate, FL",The #WWENetwork Peacock era has begun. (Xbox Series S). https://t.co/LlCkCkH4Yk,2021-03-24 22:07:22+00:00,,0,1,0,0
1272227028855635970,TFfanboyYT,17,2354,"Titanfall 2 really takes skill, SFM Poster User, Online sometimes. HAPPY HALLOWEEN 🎃 🇺🇸",,@greasyniga @ID_Xbox @Xbox It’s like saying “NBC Peacock is better then Netflix”,2021-03-24 20:06:11+00:00,,0,1,2,0
2419752510,TheWildWun,455,74869,Be excellent to each other. And party on dudes.,,"@Colteastwood I welcome our all digital overlords. 
Xbox Game Pass Ultimate for games

YouTube Music for music

Movies and TV is 
Netflix 
Disney Plus 
HBO Max
Amazon Prime Video 
Paramount Plus and
Peacock",2021-03-24 16:33:26+00:00,,0,1,1,0
22071427,wjm899517,120,1098,,,"@peacockTV Xbox One app is coming up “well, that didn’t go to plan...PEACOCK TV isn’t loading.  Please try again in a bit”.  Is this an issue all round or just me?",2021-03-25 21:56:55+00:00,,0,1,0,0
1247582226457427971,PeacockTVCare,4200,30956,“Tweet Tweet Tweet” goes the Peacock flock. We’re ready to help all of our @peacockTV members. The team is available 9am-1am ET every day.,,@InnocentSinful Hi Adriel! Thanks for reaching out! Please send us a DM with the email address on your account and a brief description of any issue you have experienced streaming Peacock from your Xbox One S. We'll be happy to look into this matter.,2021-03-25 21:41:47+00:00,,0,0,1,0
822340940358647809,DraconicPhoenix,0,1253,Level 40 // Parent // Not here for fake friends,,"@maddog632 @freejordyn @WWENetwork @peacockTV My timing sucked, because I had JUST fixed my xbox the night before I got the Sorry You Suck email telling me about Peacock. 

I'll wait for the network to come back, or I'll just go back to collecting the DVDs. I kind of miss those, honestly...",2021-03-25 00:20:39+00:00,,0,2,0,0
1247582226457427971,PeacockTVCare,4200,30956,“Tweet Tweet Tweet” goes the Peacock flock. We’re ready to help all of our @peacockTV members. The team is available 9am-1am ET every day.,,@EthanMills73 Hi Ethan!  Thanks for reaching out!  We'd love to help and look into this further for you. Please send us a direct message with your email address as well as the Xbox device model you are accessing Peacock on or connect with a live agent here: (https://t.co/c88Vk0DAlL).,2021-03-26 16:41:01+00:00,,0,0,0,0
595983144,dumpsterm0nkey6,363,40296,"G1, Wrestling fan, poker player, METAL!",Fenton,"So I finally got forced to get Peacock, am I wrong, or compared to other streaming services navigating the menus (at least on Xbox) is Peacocks menus just shitty?",2021-03-28 20:29:41+00:00,,0,0,0,0
22112665,ZachTakes,636,118021,"Father, Husband, Devoted Family Man, Pro Wrestling Fan. Avid Sports fan. Cubs, Chiefs, Blackhawks, Hawkeyes. Co-Owner/founder for @ShotgunRadio1 since 2010.","Cedar Rapids,IA",@metalmouthnerd @peacockTV I just use it on my Xbox for now. But just odd that new services like Discovery + and Paramount can get there apps on it but not Peacock lol.,2021-03-28 15:54:54+00:00,,0,0,0,0
