author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count
184645405,LizFilmNYC,3031,44876,"TV & Film tweets mainly. Director, Distribution @Starz. Former NY Director at @sagaftraFound, previously @MadeinNY & @Tribeca. #buffalogal","New York, NY",Kelly Campbell Eyes @Peacock Role Following @Hulu Exit https://t.co/WqZvwhgMjN via @variety,2021-10-05 22:19:20+00:00,0,0,0,0
734866610,DenofGeekUS,77370,109876,"A global pop culture powerhouse. Den of Geek is the top news source for TV, movies, games, books, comics & more. 📧 tips@denofgeek.com 🎮 https://t.co/QU6IQ2Dg0d",New York,"Young adult mystery One of Us is Lying drops on @Peacock this Thursday, and #FarCry6 comes out as well! https://t.co/VBJ5maFwRc",2021-10-05 19:55:41+00:00,0,1,0,0
37077603,pamjammer,1757,20509,"I am a working mom of 2 kids, a Disney bride who loves running, blogging and creating adventures with my family #Disney #DisneySMMC 2015",,DisDrivenLife: #TheCroods and the Bettermans are back with hilarious prehistoric adventures. Watch DreamWorks Animation’s The Croods: Family Tree series on @Peacock &amp; @Hulu! https://t.co/7t4L00Lg3Z,2021-10-05 13:30:28+00:00,0,0,0,0
122155951,DisDrivenLife,7950,20031,The official Twitter page of the Disney Driven Life Community. Have you been counted? http://t.co/860fJHeqqd Visit our website!,WorldWide,#TheCroods and the Bettermans are back with hilarious prehistoric adventures. Watch DreamWorks Animation’s The Croods: Family Tree series on @Peacock &amp; @Hulu! https://t.co/ppsz89EUMf,2021-10-05 13:00:55+00:00,0,0,0,0
51305514,The1GrantMcIvor,649,8614,"Pro wrestler. Source Champion. Scotlands most popular wrestler. Born Place: Glasgow. 
https://t.co/I4x7wNCnuR","Uddingston, Glasgow, Scotland","Twists and Turns
""Capri-Sunrise""
#Manifesto
#ICWFightClub 
@wwenetwork
@peacock https://t.co/lMDzrNMHfR",2021-10-05 11:44:34+00:00,0,0,3,0
1440600183851544586,mikewuod1,12,16,Son of the soil,,@Peacock resort https://t.co/OKrTGH1n09,2021-10-05 09:02:10+00:00,0,0,0,0
87950196,AndyeIsTheNews,810,50897,"#Media member #NHKWorldTV, #CNNAlumni. @TearsForFears fan since age 5 #TFFTravelFan site moderator | Travels w/bands ✈️🎷🎸| #GenY 🇳🇬 🇬🇧 🇨🇦",I'm near a band or @ the hotel,"@JamesRoday @curtsmith @peacockTV @PsychPeacock After digesting lots of Tears for Fears updates, I literally kept the @peacock app on all night. I love it! So many great shows. Also, isn’t he just so handsome? I saw him seated gleefully at one of Curt Smith’s shows. My heart nearly melted. #TNT #Peacock #NHK good tv",2021-10-05 01:35:09+00:00,0,0,2,0
1496106991,CurtMLevesque,17,3309,"I love watching sports, game shows, and sitcoms on TV.","Deerfield, New Hampshire","@KaysGramma @NBCUniversal @nbc @PeacockTVCare @peacock Please, tell @nbc and/or @peacockTV to give #AmericanDreams a reboot of some sort and have it take place in the early 1980s.  Well, 1982, if you will.  It would revolve around Philadelphia's 300th birthday celebration that year!  Thanks!  It does deserve a 2nd chance.",2021-10-06 20:54:31+00:00,0,0,0,0
828347920609116163,QuizWizards,297,191,"Turn your fans into into paying customers with our fun, exciting, fully customizable and easy to deploy quizzes. Contact sales@quizwizards.com for a demo.","Laois, Ireland & New York, USA",Former Hulu Chief Kelly Campbell Named Peacock President #media #entertainment #streaming #leadership #management ⁦#kellycampbell @peacock @NBCU  https://t.co/vFeKXQAURe,2021-10-06 19:18:00+00:00,1,0,0,0
14463402,AmandasFakeID,1277,17934,I crack myself up at least. 🤷🏼‍♀️,"Philadelphia, PA","It's weird that @Peacock was literally pushing #BelowDeckMed on us, offering early access to new episodes and being able to watch them immediately after they aired, and yet they're not doing the same with #PumpRules.",2021-10-06 16:53:42+00:00,0,0,2,0
369060057,DevilsDad4,80,4467,CEO Living Dream Entertainment CFO Homeless to Homeowner,K.C.,"@peacock @oneofusislying  I get that there is just going to be gay shit in every show these days (even when there is no cause for it), but why, WHY does the ONLY black dude in the main cast ALWAYS have to be the gay one? Man, I get tired of that shit. Alphabet shit in general...",2021-10-07 21:00:33+00:00,0,0,0,0
2270804172,rebelthriver75,1340,26814,Entertainment Editor/Reviewer/Writer With Metal Life Magazine.                  “Pop Culture Through A Metal Filter”,"Here, there, everywhere","My latest review!
@peacock #oneofusislying #karenmmcmanus #johnscott #jennifermorrison #directors https://t.co/4K1dRRoA9H",2021-10-07 13:31:24+00:00,1,0,1,0
67270393,spin2win_XIII,108,2864,just a guy born in the late 80's that likes a good comedy or video game.,Asgard,Getting real sick of these ad breaks on every @WWE program on @peacock if I wanted ads interrupting wrestling I'd watch on cable never had this problem with the network this is trash why am I paying to watch ads,2021-10-07 11:23:35+00:00,2,0,0,0
1445330364226887683,PsychoGamer_Yo,0,5,AyoChilllllll,,"Dude I love @KevinHart4real but he is everywhere @netflix , @peacock, @hulu , @Twitter, @instagram, tbh it’s kinda annoying not that I hate @KevinHart4real or anything",2021-10-08 23:17:41+00:00,0,0,0,0
28135772,zoomarang,9448,310338,"Texan,Zulucowboy.mmhm!!Politics,News and funny bone with wisdom over here",TEXAS,@karenhunter @peacock @joanwalsh @JoyAnnReid So now I have to sign up for @peacock … I’ve been meaning to . Sold 🤷‍♂️🤦🏿,2021-10-08 21:39:10+00:00,0,0,1,0
28135772,zoomarang,9448,310338,"Texan,Zulucowboy.mmhm!!Politics,News and funny bone with wisdom over here",TEXAS,@karenhunter @peacock @joanwalsh @JoyAnnReid Got it . Thanks 😊,2021-10-08 21:33:05+00:00,0,0,1,0
23103351,karenhunter,110854,130622,@EbonyMag #Power100 @Essence #Woke100. Prof. Pulitzer. Architect! @Knarrative_ #Knubia #KarenRebels: @SXMUrbanView. Pronouns: we/us https://t.co/WZkneTZ77A,Global,@zoomarang #TheSitIn on @Peacock #HarryBelafonte's one week hosting Johnny Carson's #TheTonightShow. @JoanWalsh and @JoyAnnReid produced it.,2021-10-08 21:31:50+00:00,2,2,5,0
205019977,swagex_,1782,59590,,,"So… @PEACOCK has all the SAW movies. 

But not ALL of the Friday the 13th and Child’s Play Films. 

Why y’all doing me dirty?! 

Also… CAN SOMEONE CONFIRM IF THATS ALL THE NIGHTMARE ON ELMSTREET FILMS SO I CAN WATCH THEM FROM START TO FINISH?",2021-10-08 17:58:46+00:00,0,0,1,1
713409111497510917,SouthrnJabber,3132,72799,"Deep South Trump Supporter
Home of the first 35k Trump Rally","Mobile, AL","Shame on @Peacock

Offering 3 episodes of a program then requiring premium service to see the 4th.

For that reason alone I refuse to purchase premium.",2021-10-08 17:38:42+00:00,0,0,0,0
238714861,keithehughes,109,9952,classic movie lover,south jersey,.@peacock solid horror lineup but Gremlins is a Christmas film.,2021-10-08 02:07:47+00:00,0,0,0,0
7074982,scottadamson,389,7370,"the helpdesk you always wanted
Contact me at scottadamson at http://t.co/wjcbmz6G",South Orange NJ,"Curse you @peacock, I got sucked into The Lost Symbol and episode 4 is ""premium"". Well played...",2021-10-09 18:59:51+00:00,0,0,0,0
211030663,sheenamcrae,2039,48108,"Sweet, sexy, but plays rough. Keeping a balance between work & play. Like to make challenges, and live life to the fullest. Love to draw & color! ❤️❤️❤️🖊","Newark, DE","My favorite streaming apps have always been @hulu, @peacock, @PrimeVideo &amp; now @hbomax is included! ❤️😎📺",2021-10-09 17:29:56+00:00,0,0,2,0
1864161,justmyreading,321,14869,"Praise be to Nero's Neptune
The Titanic sails at dawn
And everybody's shouting
""Which Side Are You On?""","Massachusetts, USA","I can't find any way to watch #ilombardia in the USA. @Peacock are airing Paris-Tours tomorrow, but all the big names are racing today, damn it!",2021-10-09 11:33:49+00:00,0,0,0,0
55731306,Ddeford6,54,2188,,,"@peacockTV This is practically unwatchable on @peacock . Get your platform fixed,",2021-10-10 14:16:26+00:00,0,1,0,0
1184716787356712960,Oladejofemisun1,15,84,"I don't keep malice, I love making friends",,"@dawisu @Peacock, did u just say appreciate government? Pls for what ? That they removed from their own pocket money to construct road or that they are still borrowing money to enrich their pocket ? Cos e no clear me o",2021-10-10 06:23:47+00:00,0,0,2,0
45425643,asupike,860,14153,hoping for a better tomorrow,"Raleigh, NC",Just watched #Southlake on @Peacock ….wow what is it about Texas Football powerhouse schools that have such assholes that attend these schools and the parents that brought them into this world …#Aledo #SouthlakeCarrollDragons #CCISD https://t.co/V6iJZIRU3b,2021-10-10 05:55:20+00:00,0,0,2,0
1036307373722234885,ZachSmithingell,115,2393,"Public health, #rstats, Star Trek, Stoicism, AI, deep learning, IndyCar, vital statistics, 4 kids, exhaustion, ADHD.
he/him/his","Olympia, WA","You know what annoys me? Watching the office or modern family or whatever with my young kids on @peacock and these horror movie commercials come on and terrorize my kids. Seriously, they have nightmares. How can we fix this, Peacock?",2021-10-11 05:26:07+00:00,0,0,1,0
1397217525608419333,savedbythecred,43,140,An audio journey to see if @The_Great_Brit can make it to the end of a movie and be Saved By The Credits! All picked out by @mattitudemayhem 🎥 🍿,"West Norriton, PA","#HalloweenKills comes out this Friday in theaters and on @Peacock. As a long time #Halloween &amp; #MichaelMyers fan I admit the 11, now 12 movies in the franchise can be confusing. This should help 🎃 https://t.co/hkzbRHMlxJ",2021-10-12 23:00:42+00:00,1,0,4,0
22172303,AnonSnark,6529,82965,"blunt fem trans unicorn on the spectrum w sharp teeth & deep love for all beings. dogs cats music weed 

#FirePelosi #Anonymous #BLM #OpDeathEaters Expect us",NYC suburbs ,ok now im in the mood for a horror movie for the first time in a long time due to the scream trailer i just saw and the Halloween movie coming on the 15th to @peacock whats a good movie with shocking (not random) plot twists that i should see? see post 2 for the list of services,2021-10-12 22:31:17+00:00,0,1,0,0
844195582948397056,MiamiMustMelt17,148,5411,. #BLM #Dodgers $AMC #APE,"Miami Beach, FL","Hey Florio, go to commercial so they can fix your audio and, stop blabbering for one second, if that’s possible. @ProFootballTalk @peacock @PFT_Live https://t.co/NYvrnZRrOf",2021-10-12 21:22:15+00:00,0,0,0,0
709090173783547904,theonly1justin,81,54,"EVP Of WGN, PR American, Single, Entertainer, Everything, Born In Brooklyn NY #ForTheOnes","Brooklyn, NY","@peacock Hi Guys Will @G4TV
Be Available At Launch For Customers",2021-10-12 19:26:27+00:00,0,0,0,0
1354868337835089922,PresElect4Life,23,2305,All the world is a stage.,Down the Rabbit Hole,"@EmmaVigeland I guess it’s time to go thru your entire timeline Emma &amp; if you tweeted anything that “we” deem as offensive from 7-10 years ago, then it’s only fair you get fired from your job @peacock @NBCUniversal @majorityfm @RingOfFireMedia as well. #JonGruden #JohnGruden #nfl",2021-10-12 01:34:59+00:00,0,0,0,0
1428754111097237510,smoeater,231,6573,"巨魔

Polybius player",Brewster Jennings & Associates,"@_RingFalcon @peacock It's honestly the 2nd best streaming service for content, after Disney+..

It's everything that was on the Network, except the hidden gems section, for half the price of the Network..

Plus it has all new, extended versions of The Office..",2021-10-13 20:33:14+00:00,0,0,0,0
27976545,BigFNGorilla,167,4062,"Ooooooh Yeah!!!!

Mostly using this account for wrestling content... and some politics",,"@_RingFalcon @peacock Absolutely is.  So much more than the Network on there.  Old shows, new shows, classic movies.  Well worth $4.99 a month.",2021-10-13 20:10:43+00:00,0,0,2,0
1266606283634982914,_RingFalcon,4127,14767,10k Followers…eventually. Wrestling Fan. Dork Extraordinaire,Satan’s Butthole,Going to order #HalloweenKills through @Peacock Friday. Thinking to keep it for a month to use it for WWE stuff. Is it worth it?,2021-10-13 20:09:03+00:00,0,2,3,0
1275377543260987393,colettesmisery,1,11,,,@florida87731057 @DannyPellegrino @Andy @bravo @peacock @nbc Tell me you’re Jax without telling me you’re Jax,2021-10-13 17:04:03+00:00,0,0,16,0
17450519,MorrigansWitch,2708,23352,"Best-selling Author of ‘Blackthorn’s Botanical Magic,’ ‘Sacred Smoke’ & Blackthorn’s Botanical  Brews. Seen on HuffPoLive, Netflix & AP News. CCDW instructor","Newark, Delaware",I’m cancelling all streaming services on Monday. Not crossing the picket line. @netflix @hulu @apple @peacock and the rest. https://t.co/3esoGEefO1,2021-10-13 16:54:43+00:00,3,0,6,0
1198149553771470848,ginger45996309,0,157,You will always find me in the kitchen at parties.,,@florida87731057 @DannyPellegrino @Andy @bravo @peacock @nbc Ahahahhahaa ok Jax. You’re not even trying to hide it here are ya?,2021-10-13 16:32:34+00:00,0,0,10,0
1415068505343467527,florida87731057,54,1126,#FBR #BLM,"Florida, USA","@ImWatchingBravo These two should’ve been fired.

@peacock @andy 

#cancelVanderpumpRules",2021-10-13 15:56:25+00:00,0,0,0,0
1374527960829468683,HighPanda98,45,2749,I insta block Magats.  #RHOP #RHOA #RHOBH #RHOSLC #RHOM #RHONJ #RHONY #RHOC #RHOD #LGBTQ🏳️‍🌈 #BLM #STOPASIANHATE,,@florida87731057 @DannyPellegrino @Andy @bravo @peacock @nbc Well your name sums it up. And also. Hi Jax.,2021-10-13 14:32:59+00:00,0,0,10,0
854517444836241409,thebravobee,280,1775,"Bringing you the latest Bravo Buzz, pinot grigio Lover, all things Housewives expert.",,@florida87731057 @DannyPellegrino @Andy @bravo @peacock @nbc Hi jax,2021-10-13 12:54:28+00:00,0,0,22,0
1917702572,sunlinds,668,16135,• True Crime you may have asked for• Political opinions you didn’t ask for• Doesn’t like duvets but owns one• Insta: @sunlinds • She/Her •,"Bentonville, AR","@rachelkiley @peacock I think you need to hire younger marketers, they would’ve caught that",2021-10-13 04:25:24+00:00,0,0,0,0
1415068505343467527,florida87731057,54,1126,#FBR #BLM,"Florida, USA","@DannyPellegrino She’s an idiot with a drug addict 

#CancelVanderpumpRules

@andy @bravo @peacock @nbc",2021-10-13 03:00:58+00:00,1,5,0,2
15937565,LindaMilazzo,1104,37196,"PROGRESSIVE activist, retired program director/writer/educator coveting truth, unity, peace, animals & planet. B.L.M. https://t.co/40wN9ZGtnL",CA,@hulu_support THX. I'm not able to scroll up to Season 9. It currently doesn't exist on my Hulu. I'll be thrilled if this is resolved to view on Hulu because as I said in previous tweets I've found @Peacock to be a dishonest scam advertising a free service they immediately demand we PURCHASE.,2021-10-14 20:11:21+00:00,0,1,0,0
1375376792488308737,PaulLeisure4,32,1865,Veteran & RN,San Diego,"@MeetThePress @annenbcnews @NBCNewsNow @peacock White Evangelists were at the attempted coup, they had signs saying they were. They want to install a white Christian minority government. They are upset they are only 47% of the country and declining fast.",2021-10-14 19:45:08+00:00,0,1,0,0
868033992,AaronTh79919330,45,2039,"Police Officer, Movie Nerd, Home Theater Geek","Illinois, USA",@ErnDoesNotTweet @peacock My prediction is 6pm tonight.  It’s a Thursday night people looking to watch something at home and it releases tonight nationwide in theaters at that time,2021-10-14 19:11:38+00:00,0,0,0,0
1002880554,ErnDoesNotTweet,165,7167,"I'm weird. Like fun weird, not creeper weird. I like Batman & Superman. I never use the correct hashtags. That's about it.",Paisley Park,The worst thing about not knowing when #HalloweenKills premieres is that idk if I should go watch in theaters or watch on @Peacock. Someone with a marketing background please explain to me why this makes sense.,2021-10-14 19:04:26+00:00,0,1,0,0
436182585,catherinedpalme,39,15103,"Quiet but fierce, old but still young.",Missouri,@MeetThePress @annenbcnews @NBCNewsNow @peacock I still haven't located the bible they go by. Mine repeats the 10 Commandments and love thy neighbor as thyself. And 'no god's before me. They worship a golden Trump.,2021-10-14 18:41:32+00:00,0,0,1,0
842468400458788864,PerryFingal,133,41711,,,"@MeetThePress @BenjySarlin @annenbcnews @NBCNewsNow @peacock DougJ, where are you?",2021-10-14 18:17:11+00:00,0,0,0,0
34004563,GrytpypeOBE,476,39573,"Hercules Grytpype-Thynne, OBE, MA (Finchley), was exhibited in the Salon of 1912. He lives, exposed to the elements, in the Mojave Desert.",Las Vegas ex NYC,@MeetThePress @BenjySarlin @annenbcnews @NBCNewsNow @peacock The cult that's destroying the country,2021-10-14 18:15:54+00:00,0,0,0,0
1449770029,commentoniowa,297,67188,Proudly watching America’s return from TRUTH DECAY. Fearless image by ARTCANVAS,"Iowa, USA","@MeetThePress @annenbcnews @NBCNewsNow @peacock IDOL WORSHIP is a sin, even in evangelical churches…that includes idol worship of their preacher(s) and of any politician.
.
God is VERY clear and unequivocal @chucktodd",2021-10-14 18:14:41+00:00,0,0,0,0
1445088016511508489,Robinsnesthome,11,1304,,,"@MeetThePress @annenbcnews @NBCNewsNow @peacock The President just spoke.
And that is your headline.
https://t.co/iqXDPwuWQH",2021-10-14 18:12:05+00:00,0,0,0,0
1354126962827157506,JuliaGulia5280,99,3177,"“Each time a woman stands up for herself, without knowing it possibly, she stands up for all women.” Maya Angelou ✌️✌️✌️",,"@MeetThePress @annenbcnews @NBCNewsNow @peacock Narrator: Despite Todd failing to mention it, they are also the most hate filled, judgmental, bigoted, racist, entitled, ignorant, loudest, ugliest, violent, smelliest, least logical people in America- literally, THE WORST and are the exact opposite of anything “jesus” taught",2021-10-14 18:11:41+00:00,0,0,0,0
1394373997215698944,Felipeg46458704,48,30259,Average joe.  Homeless philosophy scholar,Venice sand tent,"@MeetThePress @annenbcnews @NBCNewsNow @peacock Take a look at kamala's new vice president when Biden is arrested over the emails found in hunters laptop from hell, filled with child porn. https://t.co/WbXELdi7wo",2021-10-14 18:10:06+00:00,0,0,0,0
15937565,LindaMilazzo,1104,37196,"PROGRESSIVE activist, retired program director/writer/educator coveting truth, unity, peace, animals & planet. B.L.M. https://t.co/40wN9ZGtnL",CA,@hulu_support @hulu Why don't you have recent episodes of @LateNightSeth @sethmeyers? Has the @Peacock scam taken these shows from #Hulu? If that's the case I will end my Hulu subscription &amp; of course NEVER VIEW OR PURCHASE THE PEACOCK SCAM. #PeacockTV,2021-10-14 18:07:27+00:00,0,1,0,0
11856892,MeetThePress,655135,91762,"Meet the Press is the longest-running television show in history. 

If it's Sunday, it's Meet the Press with @ChuckTodd. 

#MTP #IfItsSunday #MTPDaily","Washington, D.C.","WATCH: MTP Reports takes a look at one of the most loyal parts of the Republican base — white evangelicals. 

@AnneNBCNews reports.

Watch the full episode today 9PM ET on @NBCNewsNOW and @Peacock https://t.co/FS4U56W4fZ",2021-10-14 18:03:13+00:00,8,11,10,0
1264931683,MFCK_58,1341,52816,Take your racism and mysoginy outta here. Wanna hug? #VetsAgainstTrump #BillsMafia #LGBTQ ally #icantbreathe  #LetsGoMets,"Luckenbach on Hudson, NY","For those of you with @Peacock streaming, Josh Allen on the @richeisen show in hour 3, 12-3 EST! #BillsMafia",2021-10-14 16:07:41+00:00,0,0,0,0
2768318739,doncosimano,251,19674,im 29yrs old. the biggest WWE fan you'll ever meet. inlove with ginamaria,buffalo new york,@peacock play @halloweenmovie now. Today is the official release day not tomorrow.,2021-10-14 14:33:42+00:00,0,0,0,0
19865166,nerdsandbeyond,34513,24903,"For the nerd in you. Articles, interviews, and exclusives on movies, television, and so much more. We've got you covered. 

Contact: staff@nerdsandbeyond.com",,DreamWorks Announces New Series 'Dragons: The Nine Realms' @dreamworks @hulu @peacock #DragonsTheNineRealms #JeremyShada https://t.co/sktg5wFDTc,2021-10-14 13:14:28+00:00,2,0,8,3
216585081,billythefitz78,105,3419,"Dork, freezer jockey, trivia savant.

Catch me hosting Stump Trivia every Tuesday night at the Abington Alehouse starting at 8 PM",,"@wwe @Peacock I don't watch Saudi shows. Stop trying so hard.

I will forego a damn classic.",2021-10-14 06:55:47+00:00,0,0,0,0
930998666977976321,Videonastys,633,12354,"The Video Nasties were 72 movies that were considered too extreme for the youth of the UK and banned back in the 80's. 

Our goal? Watch all 72 flicks!","Seattle, WA","Boy, outside of #HalloweenKills, @peacock doesn't have a lot of stuff. The A Team and ancient Johnny Carson episodes are cool and all, but not worth my 10 bucks a month.

Ah well, Halloween will be worth it.",2021-10-15 23:32:50+00:00,0,0,1,0
41475748,sukidog420,20,2144,,,"@agirlnamerissa Yes and no, they are slow adding shows I have requested tv show sence 1st 2 wks they been @peacock been available,   they do have good selection of stuff and live events nfl nba so on  @peacock and WWE if  your into that",2021-10-15 21:55:57+00:00,0,0,0,0
846745973321846784,ParkerOrtolani,4677,21470,product manager @buzzfeed + writer @9to5mac,New York,The first real @Tasty show is coming to @Peacock! https://t.co/qtK1r8AJVy,2021-10-15 21:16:19+00:00,0,0,1,0
